"tradingitemid","pricingdate","priceopen","pricehigh","pricelow","pricemid","priceclose","pricebid","priceask","volume","adjustmentfactor","vwap","pacvertofeedpop"
2590360,2017-12-07 00:00:00,169.030000,170.440000,168.910000,169.335000,169.320000,169.330000,169.340000,25673310,1.0000000000,169.620000,561
2590360,2017-12-08 00:00:00,170.490000,171.000000,168.820000,169.360000,169.370000,169.350000,169.370000,23355230,1.0000000000,169.760000,561
2590360,2017-12-11 00:00:00,169.200000,172.890000,168.790000,172.665000,172.670000,172.660000,172.670000,35273760,1.0000000000,171.870000,561
2590360,2017-12-12 00:00:00,172.150000,172.390000,171.461000,171.735000,171.700000,171.730000,171.740000,19409230,1.0000000000,171.890000,561
2590360,2017-12-13 00:00:00,172.500000,173.540000,172.000000,172.305000,172.270000,172.300000,172.310000,23818450,1.0000000000,172.750000,561
2590360,2017-12-14 00:00:00,172.400000,173.130000,171.650000,172.205000,172.220000,172.180000,172.230000,20476540,1.0000000000,172.280000,561
2590360,2017-12-15 00:00:00,173.630000,174.170000,172.460000,173.855000,173.970000,173.850000,173.860000,40169310,1.0000000000,173.550000,561
2590360,2017-12-18 00:00:00,174.880000,177.200000,174.860000,176.435000,176.420000,176.430000,176.440000,29421110,1.0000000000,176.390000,561
2590360,2017-12-19 00:00:00,175.030000,175.390000,174.090000,174.525000,174.540000,174.520000,174.530000,27436450,1.0000000000,174.620000,561
2590360,2017-12-20 00:00:00,174.870000,175.420000,173.250000,174.355000,174.350000,174.350000,174.360000,23475650,1.0000000000,174.250000,561
2590360,2017-12-21 00:00:00,174.170000,176.020000,174.100000,175.015000,175.010000,175.010000,175.020000,20949900,1.0000000000,175.230000,561
2590360,2017-12-22 00:00:00,174.680000,175.424000,174.500000,175.045000,175.010000,175.040000,175.050000,16349440,1.0000000000,175.030000,561
2590360,2017-12-26 00:00:00,170.800000,171.470000,169.679000,170.565000,170.570000,170.560000,170.570000,33185540,1.0000000000,170.450000,561
2590360,2017-12-27 00:00:00,170.100000,170.780000,169.710000,170.585000,170.600000,170.580000,170.590000,21498210,1.0000000000,170.270000,561
2590360,2017-12-28 00:00:00,171.000000,171.850000,170.480000,171.065000,171.080000,171.060000,171.070000,16480190,1.0000000000,171.150000,561
2590360,2017-12-29 00:00:00,170.520000,170.590000,169.220000,169.295000,169.230000,169.290000,169.300000,25999920,1.0000000000,169.750000,561
2590360,2018-01-02 00:00:00,170.160000,172.300000,169.260000,172.255000,172.260000,172.250000,172.260000,25555930,1.0000000000,171.340000,561
2590360,2018-01-03 00:00:00,172.530000,174.550000,171.960000,172.185000,172.230000,172.180000,172.190000,29517900,1.0000000000,173.110000,561
2590360,2018-01-04 00:00:00,172.540000,173.470000,172.080000,173.025000,173.030000,173.020000,173.030000,22434600,1.0000000000,172.980000,561
2590360,2018-01-05 00:00:00,173.440000,175.370000,173.050000,174.965000,175.000000,174.960000,174.970000,23660020,1.0000000000,174.690000,561
2590360,2018-01-08 00:00:00,174.350000,175.610000,173.930000,174.330000,174.350000,174.320000,174.340000,20567770,1.0000000000,174.630000,561
2590360,2018-01-09 00:00:00,174.550000,175.060000,173.410000,174.325000,174.330000,174.320000,174.330000,21584000,1.0000000000,174.320000,561
2590360,2018-01-10 00:00:00,173.160000,174.300000,173.000000,174.245000,174.290000,174.240000,174.250000,23959900,1.0000000000,173.650000,561
2590360,2018-01-11 00:00:00,174.590000,175.488600,174.490000,175.270000,175.280000,175.260000,175.280000,18667730,1.0000000000,175.150000,561
2590360,2018-01-12 00:00:00,176.180000,177.360000,175.650000,176.925000,177.090000,176.900000,176.950000,25418080,1.0000000000,176.730000,561
2590360,2018-01-16 00:00:00,177.900000,179.390000,176.140000,176.195000,176.190000,176.190000,176.200000,29565950,1.0000000000,177.460000,561
2590360,2018-01-17 00:00:00,176.150000,179.250000,175.070000,179.095000,179.100000,179.090000,179.100000,34386840,1.0000000000,177.310000,561
2590360,2018-01-18 00:00:00,179.370000,180.100000,178.250000,179.265000,179.260000,179.260000,179.270000,31193350,1.0000000000,179.380000,561
2590360,2018-01-19 00:00:00,178.610000,179.580000,177.410000,178.455000,178.460000,178.450000,178.460000,32425070,1.0000000000,178.430000,561
2590360,2018-01-22 00:00:00,177.300000,177.780000,176.601600,177.005000,177.000000,177.000000,177.010000,27108550,1.0000000000,177.120000,561
2590360,2018-01-23 00:00:00,177.300000,179.440000,176.820000,176.970000,177.040000,176.960000,176.980000,32689150,1.0000000000,177.960000,561
2590360,2018-01-24 00:00:00,177.250000,177.300000,173.200000,174.215000,174.220000,174.210000,174.220000,51105090,1.0000000000,174.810000,561
2590360,2018-01-25 00:00:00,174.505000,174.950000,170.530000,171.105000,171.110000,171.100000,171.110000,41529000,1.0000000000,172.240000,561
2590360,2018-01-26 00:00:00,172.000000,172.000000,170.060000,171.395000,171.510000,171.390000,171.400000,39143010,1.0000000000,171.080000,561
2590360,2018-01-29 00:00:00,170.160000,170.160000,167.070000,167.955000,167.960000,167.950000,167.960000,50640410,1.0000000000,168.350000,561
2590360,2018-01-30 00:00:00,165.525000,167.370000,164.700000,166.965000,166.970000,166.960000,166.970000,46048190,1.0000000000,166.290000,561
2590360,2018-01-31 00:00:00,166.870000,168.441700,166.500000,167.460000,167.430000,167.450000,167.470000,32478930,1.0000000000,167.320000,561
2590360,2018-02-01 00:00:00,167.165000,168.620000,166.760000,167.745000,167.780000,167.700000,167.790000,47230790,1.0000000000,167.970000,561
2590360,2018-02-02 00:00:00,166.000000,166.800000,160.100000,160.420000,160.500000,160.410000,160.430000,86593830,1.0000000000,162.930000,561
2590360,2018-02-05 00:00:00,159.100000,163.880000,156.000000,156.500000,156.490000,156.470000,156.530000,72738520,1.0000000000,160.430000,561
2590360,2018-02-06 00:00:00,154.830000,163.720000,154.000000,163.075000,163.030000,163.060000,163.090000,68243840,1.0000000000,159.650000,561
2590360,2018-02-07 00:00:00,163.085000,163.400000,159.068500,159.525000,159.540000,159.520000,159.530000,51608580,1.0000000000,161.100000,561
2590360,2018-02-08 00:00:00,160.290000,161.000000,155.030000,155.165000,155.150000,155.160000,155.170000,54390520,1.0000000000,158.910000,561
2590360,2018-02-09 00:00:00,157.070000,157.890000,150.240000,156.165000,156.410000,156.110000,156.220000,70672610,1.0000000000,154.950000,561
2590360,2018-02-12 00:00:00,158.500000,163.890000,157.510000,162.755000,162.710000,162.750000,162.760000,60819540,1.0000000000,161.580000,561
2590360,2018-02-13 00:00:00,161.950000,164.750000,161.650000,164.345000,164.340000,164.340000,164.350000,32549160,1.0000000000,163.390000,561
2590360,2018-02-14 00:00:00,163.045000,167.540000,162.880000,167.365000,167.370000,167.360000,167.370000,40644930,1.0000000000,165.610000,561
2590360,2018-02-15 00:00:00,169.790000,173.090000,169.000000,172.995000,172.990000,172.990000,173.000000,51147170,1.0000000000,171.510000,561
2590360,2018-02-16 00:00:00,172.360000,174.820000,171.770000,172.445000,172.430000,172.440000,172.450000,40176090,1.0000000000,173.440000,561
2590360,2018-02-20 00:00:00,172.050000,174.260000,171.420000,171.840000,171.850000,171.830000,171.850000,33930540,1.0000000000,172.900000,561
2590360,2018-02-21 00:00:00,172.830000,174.120000,171.010000,171.045000,171.070000,171.010000,171.080000,37471620,1.0000000000,172.870000,561
2590360,2018-02-22 00:00:00,171.800000,173.950000,171.710000,172.595000,172.500000,172.590000,172.600000,30991940,1.0000000000,172.930000,561
2590360,2018-02-23 00:00:00,173.670000,175.650000,173.540000,175.555000,175.500000,175.550000,175.560000,33812360,1.0000000000,174.680000,561
2590360,2018-02-26 00:00:00,176.350000,179.390000,176.210000,178.975000,178.970000,178.970000,178.980000,38162170,1.0000000000,178.390000,561
2590360,2018-02-27 00:00:00,179.100000,180.480000,178.160000,178.365000,178.390000,178.360000,178.370000,38928130,1.0000000000,179.280000,561
2590360,2018-02-28 00:00:00,179.260000,180.615000,178.050000,178.125000,178.120000,178.120000,178.130000,37782140,1.0000000000,179.190000,561
2590360,2018-03-01 00:00:00,178.540000,179.775000,172.660000,174.925000,175.000000,174.900000,174.950000,48801970,1.0000000000,176.090000,561
2590360,2018-03-02 00:00:00,172.800000,176.300000,172.450000,176.210000,176.210000,176.200000,176.220000,38453950,1.0000000000,174.760000,561
2590360,2018-03-05 00:00:00,175.210000,177.740000,174.520000,176.835000,176.820000,176.830000,176.840000,28401370,1.0000000000,176.550000,561
2590360,2018-03-06 00:00:00,177.910000,178.250000,176.130000,176.670000,176.670000,176.660000,176.680000,23788510,1.0000000000,177.010000,561
2590360,2018-03-07 00:00:00,174.940000,175.850000,174.270000,175.015000,175.030000,175.010000,175.020000,31703460,1.0000000000,175.080000,561
2590360,2018-03-08 00:00:00,175.480000,177.120000,175.070000,176.930000,176.940000,176.910000,176.950000,23774110,1.0000000000,176.200000,561
2590360,2018-03-09 00:00:00,177.960000,180.000000,177.390000,179.970000,179.980000,179.960000,179.980000,32185160,1.0000000000,179.180000,561
2590360,2018-03-12 00:00:00,180.290000,182.390000,180.210000,181.725000,181.720000,181.720000,181.730000,32207080,1.0000000000,181.660000,561
2590360,2018-03-13 00:00:00,182.590000,183.500000,179.240000,179.950000,179.970000,179.930000,179.970000,31693530,1.0000000000,181.570000,561
2590360,2018-03-14 00:00:00,180.320000,180.520000,177.810000,178.465000,178.440000,178.440000,178.490000,29368260,1.0000000000,178.780000,561
2590360,2018-03-15 00:00:00,178.500000,180.240000,178.070100,178.675000,178.650000,178.640000,178.710000,22743800,1.0000000000,179.070000,561
2590360,2018-03-16 00:00:00,178.650000,179.120000,177.620000,177.905000,178.020000,177.890000,177.920000,39404690,1.0000000000,178.310000,561
2590360,2018-03-19 00:00:00,177.320000,177.470000,173.660000,175.315000,175.300000,175.310000,175.320000,33446770,1.0000000000,175.260000,561
2590360,2018-03-20 00:00:00,175.240000,176.800000,174.940000,175.245000,175.240000,175.240000,175.250000,19649350,1.0000000000,175.730000,561
2590360,2018-03-21 00:00:00,175.040000,175.090000,171.260000,171.275000,171.270000,171.270000,171.280000,37054940,1.0000000000,173.080000,561
2590360,2018-03-22 00:00:00,170.000000,172.680000,168.600000,168.820000,168.850000,168.760000,168.880000,41490770,1.0000000000,170.180000,561
2590360,2018-03-23 00:00:00,168.390000,169.920000,164.940000,164.965000,164.940000,164.960000,164.970000,41028780,1.0000000000,167.540000,561
2590360,2018-03-26 00:00:00,168.070000,173.100000,166.440000,172.780000,172.770000,172.760000,172.800000,37541240,1.0000000000,170.050000,561
2590360,2018-03-27 00:00:00,173.680000,175.150000,166.920000,168.340000,168.340000,168.330000,168.350000,40922580,1.0000000000,171.390000,561
2590360,2018-03-28 00:00:00,167.250000,170.020000,165.190000,166.520000,166.480000,166.480000,166.560000,41668550,1.0000000000,167.210000,561
2590360,2018-03-29 00:00:00,167.805000,171.750000,166.900000,167.905000,167.780000,167.910000,167.900000,38398510,1.0000000000,169.160000,561
2590360,2018-04-02 00:00:00,167.880000,168.940000,164.470000,166.655000,166.680000,166.630000,166.680000,37586790,1.0000000000,166.350000,561
2590360,2018-04-03 00:00:00,167.640000,168.745500,164.880000,168.405000,168.390000,168.390000,168.420000,30278050,1.0000000000,166.930000,561
2590360,2018-04-04 00:00:00,164.880000,172.010000,164.770000,171.595000,171.610000,171.580000,171.610000,34605490,1.0000000000,169.250000,561
2590360,2018-04-05 00:00:00,172.580000,174.230400,172.080000,172.785000,172.800000,172.780000,172.790000,26933200,1.0000000000,173.220000,561
2590360,2018-04-06 00:00:00,170.970000,172.480000,168.200000,168.355000,168.380000,168.350000,168.360000,35005290,1.0000000000,169.820000,561
2590360,2018-04-09 00:00:00,169.880000,173.090000,169.845000,170.050000,170.050000,170.040000,170.060000,29017720,1.0000000000,171.480000,561
2590360,2018-04-10 00:00:00,173.000000,174.000000,171.530000,173.270000,173.250000,173.250000,173.290000,28614240,1.0000000000,173.030000,561
2590360,2018-04-11 00:00:00,172.230000,173.923200,171.700000,172.445000,172.440000,172.440000,172.450000,22431640,1.0000000000,172.730000,561
2590360,2018-04-12 00:00:00,173.410000,175.000000,173.040000,174.155000,174.140000,174.150000,174.160000,22889290,1.0000000000,174.360000,561
2590360,2018-04-13 00:00:00,174.780000,175.840000,173.850000,174.725000,174.730000,174.720000,174.730000,25124260,1.0000000000,174.860000,561
2590360,2018-04-16 00:00:00,175.030100,176.190000,174.830100,175.815000,175.820000,175.810000,175.820000,21578420,1.0000000000,175.640000,561
2590360,2018-04-17 00:00:00,176.490000,178.936500,176.410000,178.245000,178.240000,178.240000,178.250000,26605440,1.0000000000,177.870000,561
2590360,2018-04-18 00:00:00,177.810000,178.820000,176.880000,177.845000,177.840000,177.840000,177.850000,20754540,1.0000000000,177.940000,561
2590360,2018-04-19 00:00:00,174.950000,175.390000,172.660000,172.795000,172.800000,172.790000,172.800000,34808800,1.0000000000,173.630000,561
2590360,2018-04-20 00:00:00,170.595000,171.218400,165.430000,165.715000,165.720000,165.710000,165.720000,65491140,1.0000000000,167.070000,561
2590360,2018-04-23 00:00:00,166.835000,166.920000,164.090000,165.235000,165.240000,165.220000,165.250000,36515480,1.0000000000,165.580000,561
2590360,2018-04-24 00:00:00,165.670000,166.330000,161.220100,162.920000,162.940000,162.890000,162.950000,33692020,1.0000000000,163.620000,561
2590360,2018-04-25 00:00:00,162.620000,165.420000,162.410000,163.810000,163.650000,163.800000,163.820000,28382080,1.0000000000,164.210000,561
2590360,2018-04-26 00:00:00,164.120000,165.730000,163.370000,164.225000,164.220000,164.220000,164.230000,27963010,1.0000000000,164.420000,561
2590360,2018-04-27 00:00:00,164.000000,164.330000,160.630000,162.325000,162.320000,162.320000,162.330000,35655840,1.0000000000,162.280000,561
2590360,2018-04-30 00:00:00,162.130000,167.260000,161.840000,165.265000,165.260000,165.260000,165.270000,42427420,1.0000000000,165.510000,561
2590360,2018-05-01 00:00:00,166.410000,169.200000,165.270000,169.005000,169.100000,169.000000,169.010000,53569380,1.0000000000,169.130000,561
2590360,2018-05-02 00:00:00,175.225000,177.750000,173.800000,176.625000,176.570000,176.620000,176.630000,66539370,1.0000000000,176.120000,561
2590360,2018-05-03 00:00:00,175.880000,177.500000,174.441100,176.920000,176.890000,176.910000,176.930000,34068180,1.0000000000,176.100000,561
2590360,2018-05-04 00:00:00,178.250000,184.250000,178.170000,183.840000,183.830000,183.830000,183.850000,56201320,1.0000000000,182.550000,561
2590360,2018-05-07 00:00:00,185.180000,187.670000,184.750000,185.115000,185.160000,185.100000,185.130000,42451420,1.0000000000,186.210000,561
2590360,2018-05-08 00:00:00,184.990000,186.220000,183.665000,186.045000,186.050000,186.040000,186.050000,28402780,1.0000000000,185.280000,561
2590360,2018-05-09 00:00:00,186.550000,187.400000,185.220000,187.355000,187.360000,187.350000,187.360000,23211240,1.0000000000,186.440000,561
2590360,2018-05-10 00:00:00,187.740000,190.370000,187.650000,190.035000,190.040000,190.030000,190.040000,27989290,1.0000000000,189.350000,561
2590360,2018-05-11 00:00:00,189.490000,190.060000,187.450000,188.585000,188.590000,188.580000,188.590000,26212220,1.0000000000,188.760000,561
2590360,2018-05-14 00:00:00,189.010000,189.530000,187.860000,188.175000,188.150000,188.170000,188.180000,20778770,1.0000000000,188.630000,561
2590360,2018-05-15 00:00:00,186.780000,187.070000,185.100000,186.445000,186.440000,186.440000,186.450000,23695160,1.0000000000,186.130000,561
2590360,2018-05-16 00:00:00,186.070000,188.460000,186.000000,188.185000,188.180000,188.180000,188.190000,19183060,1.0000000000,187.660000,561
2590360,2018-05-17 00:00:00,188.000000,188.910000,186.360000,186.995000,186.990000,186.990000,187.000000,17294030,1.0000000000,187.580000,561
2590360,2018-05-18 00:00:00,187.190000,187.810200,186.130000,186.295000,186.310000,186.290000,186.300000,18297730,1.0000000000,186.920000,561
2590360,2018-05-21 00:00:00,188.000000,189.270000,186.910600,187.615000,187.630000,187.610000,187.620000,18400790,1.0000000000,188.080000,561
2590360,2018-05-22 00:00:00,188.375000,188.880000,186.780000,187.285000,187.160000,187.280000,187.290000,15240700,1.0000000000,187.560000,561
2590360,2018-05-23 00:00:00,186.350000,188.500000,185.760000,188.455000,188.360000,188.450000,188.460000,20058420,1.0000000000,187.160000,561
2590360,2018-05-24 00:00:00,188.770000,188.840000,186.210000,188.205000,188.150000,188.200000,188.210000,23233980,1.0000000000,187.870000,561
2590360,2018-05-25 00:00:00,188.230000,189.650000,187.650000,188.555000,188.580000,188.530000,188.580000,17460960,1.0000000000,188.870000,561
2590360,2018-05-29 00:00:00,187.600000,188.750000,186.870000,187.840000,187.900000,187.820000,187.860000,22514080,1.0000000000,187.690000,561
2590360,2018-05-30 00:00:00,187.720000,188.000000,186.780000,187.500000,187.500000,187.490000,187.510000,18690550,1.0000000000,187.300000,561
2590360,2018-05-31 00:00:00,187.220000,188.230000,186.140000,186.885000,186.870000,186.880000,186.890000,27482790,1.0000000000,187.120000,561
2590360,2018-06-01 00:00:00,187.991000,190.260000,187.750000,190.225000,190.240000,190.220000,190.230000,23442510,1.0000000000,189.510000,561
2590360,2018-06-04 00:00:00,191.635000,193.420000,191.350000,191.805000,191.830000,191.800000,191.810000,26266170,1.0000000000,192.230000,561
2590360,2018-06-05 00:00:00,193.065000,193.940000,192.360000,193.315000,193.310000,193.310000,193.320000,21565960,1.0000000000,193.210000,561
2590360,2018-06-06 00:00:00,193.630000,194.080000,191.920000,194.040000,193.980000,194.030000,194.050000,20933620,1.0000000000,193.280000,561
2590360,2018-06-07 00:00:00,194.140000,194.200000,192.335000,193.475000,193.460000,193.470000,193.480000,21347180,1.0000000000,193.320000,561
2590360,2018-06-08 00:00:00,191.170000,192.000000,189.770000,191.480000,191.700000,191.480000,191.480000,26656800,1.0000000000,190.950000,561
2590360,2018-06-11 00:00:00,191.350000,191.970000,190.210000,191.245000,191.230000,191.230000,191.260000,18308460,1.0000000000,191.200000,561
2590360,2018-06-12 00:00:00,191.385000,192.611000,191.150000,192.270000,192.280000,192.250000,192.290000,16911140,1.0000000000,191.800000,561
2590360,2018-06-13 00:00:00,192.420000,192.880000,190.440000,190.705000,190.700000,190.700000,190.710000,21638390,1.0000000000,191.570000,561
2590360,2018-06-14 00:00:00,191.550000,191.570000,190.220000,190.805000,190.800000,190.800000,190.810000,21610070,1.0000000000,190.900000,561
2590360,2018-06-15 00:00:00,190.030000,190.160000,188.260000,188.960000,188.840000,188.910000,189.010000,61719160,1.0000000000,189.060000,561
2590360,2018-06-18 00:00:00,187.880000,189.220000,187.200000,188.740000,188.740000,188.720000,188.760000,18484870,1.0000000000,188.620000,561
2590360,2018-06-19 00:00:00,185.140000,186.330000,183.450000,185.780000,185.690000,185.770000,185.790000,33578460,1.0000000000,185.280000,561
2590360,2018-06-20 00:00:00,186.350000,187.200000,185.730000,186.510000,186.500000,186.500000,186.520000,20628700,1.0000000000,186.520000,561
2590360,2018-06-21 00:00:00,187.250000,188.350000,184.940000,185.475000,185.460000,185.470000,185.480000,25711900,1.0000000000,186.020000,561
2590360,2018-06-22 00:00:00,186.120000,186.150000,184.700000,184.910000,184.920000,184.890000,184.930000,27200450,1.0000000000,185.230000,561
2590360,2018-06-25 00:00:00,183.400000,184.920000,180.730000,182.170000,182.170000,182.160000,182.180000,31663100,1.0000000000,182.350000,561
2590360,2018-06-26 00:00:00,182.990000,186.530000,182.540000,184.435000,184.430000,184.430000,184.440000,24569200,1.0000000000,184.740000,561
2590360,2018-06-27 00:00:00,185.228000,187.280000,184.030000,184.155000,184.160000,184.140000,184.170000,25285330,1.0000000000,185.480000,561
2590360,2018-06-28 00:00:00,184.100000,186.210000,183.800000,185.505000,185.500000,185.500000,185.510000,17365240,1.0000000000,185.150000,561
2590360,2018-06-29 00:00:00,186.290000,187.190000,182.910000,182.915000,185.110000,182.910000,182.920000,22737670,1.0000000000,185.870000,561
2590360,2018-07-02 00:00:00,183.820000,187.300000,183.420000,187.175000,187.180000,187.150000,187.200000,17731340,1.0000000000,186.240000,561
2590360,2018-07-03 00:00:00,187.790000,187.950000,183.540000,183.645000,183.920000,183.640000,183.650000,13954810,1.0000000000,185.840000,561
2590360,2018-07-05 00:00:00,185.260000,186.410000,184.280000,185.385000,185.400000,185.380000,185.390000,16604250,1.0000000000,185.480000,561
2590360,2018-07-06 00:00:00,185.420000,188.434000,185.200000,188.000000,187.970000,187.980000,188.020000,17485250,1.0000000000,187.350000,561
2590360,2018-07-09 00:00:00,189.500000,190.680000,189.300000,190.615000,190.580000,190.610000,190.620000,19756630,1.0000000000,190.210000,561
2590360,2018-07-10 00:00:00,190.710000,191.280000,190.180100,190.345000,190.350000,190.340000,190.350000,15939150,1.0000000000,190.640000,561
2590360,2018-07-11 00:00:00,188.500000,189.779900,187.610000,187.930000,187.880000,187.920000,187.940000,18831470,1.0000000000,188.350000,561
2590360,2018-07-12 00:00:00,189.530000,191.410000,189.310000,191.035000,191.030000,191.030000,191.040000,18041130,1.0000000000,190.670000,561
2590360,2018-07-13 00:00:00,191.080000,191.840000,190.900000,191.320000,191.330000,191.310000,191.330000,12519790,1.0000000000,191.430000,561
2590360,2018-07-16 00:00:00,191.520000,192.650000,190.415000,190.905000,190.910000,190.890000,190.920000,15043110,1.0000000000,191.250000,561
2590360,2018-07-17 00:00:00,189.750000,191.870000,189.200000,191.475000,191.450000,191.470000,191.480000,15534520,1.0000000000,190.920000,561
2590360,2018-07-18 00:00:00,191.780000,191.800000,189.930000,190.395000,190.400000,190.390000,190.400000,16393380,1.0000000000,190.390000,561
2590360,2018-07-19 00:00:00,189.690000,192.550000,189.690000,191.975000,191.880000,191.960000,191.990000,20286750,1.0000000000,191.800000,561
2590360,2018-07-20 00:00:00,191.780000,192.430000,190.170000,191.665000,191.440000,191.660000,191.670000,20706040,1.0000000000,191.550000,561
2590360,2018-07-23 00:00:00,190.680000,191.960000,189.560000,191.600000,191.610000,191.590000,191.610000,15989370,1.0000000000,190.920000,561
2590360,2018-07-24 00:00:00,192.450000,193.660100,192.050000,192.985000,193.000000,192.980000,192.990000,18697900,1.0000000000,192.840000,561
2590360,2018-07-25 00:00:00,193.060000,194.850000,192.430000,194.820000,194.820000,194.810000,194.830000,16826480,1.0000000000,193.750000,561
2590360,2018-07-26 00:00:00,194.610000,195.960000,193.610000,194.245000,194.210000,194.240000,194.250000,19075960,1.0000000000,194.710000,561
2590360,2018-07-27 00:00:00,194.990000,195.190000,190.100000,190.955000,190.980000,190.930000,190.980000,24023970,1.0000000000,192.190000,561
2590360,2018-07-30 00:00:00,191.900000,192.200000,189.070000,189.940000,189.910000,189.930000,189.950000,21029540,1.0000000000,190.000000,561
2590360,2018-07-31 00:00:00,190.300000,192.140000,189.340000,190.585000,190.290000,190.550000,190.620000,39373040,1.0000000000,191.720000,561
2590360,2018-08-01 00:00:00,199.130000,201.760000,197.310000,201.635000,201.500000,201.620000,201.650000,67935720,1.0000000000,199.920000,561
2590360,2018-08-02 00:00:00,200.580000,208.380000,200.350000,207.395000,207.390000,207.390000,207.400000,62404010,1.0000000000,205.850000,561
2590360,2018-08-03 00:00:00,207.030000,208.740000,205.480300,207.985000,207.990000,207.980000,207.990000,33447400,1.0000000000,207.330000,561
2590360,2018-08-06 00:00:00,208.000000,209.250000,207.070000,209.060000,209.070000,209.050000,209.070000,25425390,1.0000000000,208.490000,561
2590360,2018-08-07 00:00:00,209.320000,209.500000,206.760000,207.105000,207.110000,207.100000,207.110000,25587390,1.0000000000,207.590000,561
2590360,2018-08-08 00:00:00,206.050000,207.810000,204.520000,207.245000,207.250000,207.230000,207.260000,22525490,1.0000000000,206.790000,561
2590360,2018-08-09 00:00:00,207.280000,209.780000,207.200000,208.910000,208.880000,208.880000,208.940000,23492630,1.0000000000,209.070000,561
2590360,2018-08-10 00:00:00,207.360000,209.100000,206.670000,207.545000,207.530000,207.540000,207.550000,24611200,1.0000000000,207.890000,561
2590360,2018-08-13 00:00:00,207.700000,210.952000,207.700000,208.895000,208.870000,208.880000,208.910000,25890880,1.0000000000,209.570000,561
2590360,2018-08-14 00:00:00,210.155000,210.560000,208.260000,209.755000,209.750000,209.750000,209.760000,20748010,1.0000000000,209.490000,561
2590360,2018-08-15 00:00:00,209.220000,210.740000,208.330000,210.305000,210.240000,210.300000,210.310000,28807560,1.0000000000,209.410000,561
2590360,2018-08-16 00:00:00,211.750000,213.812100,211.470000,213.470000,213.320000,213.450000,213.490000,28500370,1.0000000000,213.020000,561
2590360,2018-08-17 00:00:00,213.440000,217.950000,213.160000,217.605000,217.580000,217.600000,217.610000,35427000,1.0000000000,216.050000,561
2590360,2018-08-20 00:00:00,218.100000,219.180000,215.110000,215.450000,215.460000,215.440000,215.460000,30287700,1.0000000000,216.460000,561
2590360,2018-08-21 00:00:00,216.800000,217.190000,214.025000,215.045000,215.040000,215.030000,215.060000,26159760,1.0000000000,215.620000,561
2590360,2018-08-22 00:00:00,214.100000,216.360000,213.840000,215.065000,215.050000,215.060000,215.070000,19018130,1.0000000000,215.180000,561
2590360,2018-08-23 00:00:00,214.650000,217.050000,214.600000,215.570000,215.490000,215.560000,215.580000,18883220,1.0000000000,215.950000,561
2590360,2018-08-24 00:00:00,216.600000,216.900000,215.110000,216.140000,216.160000,216.120000,216.160000,18476360,1.0000000000,216.080000,561
2590360,2018-08-27 00:00:00,217.150000,218.740000,216.330000,217.995000,217.940000,217.990000,218.000000,20525120,1.0000000000,217.790000,561
2590360,2018-08-28 00:00:00,219.010000,220.540000,218.920000,219.720000,219.700000,219.700000,219.740000,22776770,1.0000000000,219.690000,561
2590360,2018-08-29 00:00:00,220.150000,223.490000,219.410000,222.985000,222.980000,222.970000,223.000000,27254800,1.0000000000,221.830000,561
2590360,2018-08-30 00:00:00,223.250000,228.260000,222.400000,225.060000,225.030000,225.050000,225.070000,48793820,1.0000000000,225.240000,561
2590360,2018-08-31 00:00:00,226.510000,228.870000,226.000000,227.515000,227.630000,227.490000,227.540000,43340130,1.0000000000,227.680000,561
2590360,2018-09-04 00:00:00,228.410000,229.180000,226.630000,228.365000,228.360000,228.360000,228.370000,27390130,1.0000000000,228.100000,561
2590360,2018-09-05 00:00:00,228.990000,229.670000,225.100000,226.885000,226.870000,226.860000,226.910000,33332960,1.0000000000,227.210000,561
2590360,2018-09-06 00:00:00,226.230000,227.350000,221.300000,223.115000,223.100000,223.110000,223.120000,34289980,1.0000000000,223.570000,561
2590360,2018-09-07 00:00:00,221.850000,225.370000,220.710000,221.440000,221.300000,221.420000,221.460000,37619810,1.0000000000,223.160000,561
2590360,2018-09-10 00:00:00,220.950000,221.850000,216.470000,218.335000,218.330000,218.320000,218.350000,39516450,1.0000000000,218.270000,561
2590360,2018-09-11 00:00:00,218.010000,224.299000,216.560000,223.865000,223.850000,223.860000,223.870000,35749050,1.0000000000,221.940000,561
2590360,2018-09-12 00:00:00,224.940000,225.000000,219.840000,221.045000,221.070000,221.050000,221.040000,49278740,1.0000000000,221.740000,561
2590360,2018-09-13 00:00:00,223.520000,228.350000,222.570000,226.385000,226.410000,226.370000,226.400000,41706380,1.0000000000,225.910000,561
2590360,2018-09-14 00:00:00,225.750000,226.840000,222.522000,223.630000,223.840000,223.620000,223.640000,31999290,1.0000000000,224.340000,561
2590360,2018-09-17 00:00:00,222.150000,222.950000,217.270000,217.885000,217.880000,217.880000,217.890000,37195130,1.0000000000,219.620000,561
2590360,2018-09-18 00:00:00,217.790000,221.850000,217.120000,218.245000,218.240000,218.240000,218.250000,31571710,1.0000000000,219.460000,561
2590360,2018-09-19 00:00:00,218.500000,219.620000,215.300000,218.340000,218.370000,218.330000,218.350000,27123830,1.0000000000,217.430000,561
2590360,2018-09-20 00:00:00,220.240000,222.280000,219.150000,220.045000,220.030000,220.040000,220.050000,26608790,1.0000000000,220.770000,561
